Student_ID,First_Name,Last_Name,Email,Gender,Age,Department,Attendance,Midterm_Score,Final_Score,Assignments,Quizzes_Avg,Participation,Projects_Score,Total_Score,Grade,Study_Hours_per_Week,Extracurricular,Internet_Access,Parent_Education,Family_Income,Stress_Level
S11497,Liam,Davis,student10497@univ.edu,Male,20,Physics,67.11,71.51,87.72,79.7,84.56,81.41,74.72,80.2,B,19.0,No,No,High School,High,9
S11498,Sara,Jones,student10498@univ.edu,Female,23,Engineering,62.85,91.03,77.09,57.72,54.64,30.33,63.2,73.34,B,12.9,No,No,PhD,High,10
S11499,Lucas,Brown,student10499@univ.edu,Female,25,CS,87.33,66.22,86.35,54.34,82.42,91.24,71.07,73.83,B,12.2,Yes,No,PhD,High,6
S11500,Omar,Smith,student10500@univ.edu,Male,19,Business,77.82,83.39,90.55,53.28,71.71,74.78,50.87,75.33,B,9.5,Yes,No,Master's,Medium,1
S11501,Emma,Williams,student10501@univ.edu,Female,25,Engineering,62.5,55.97,51.3,74.34,79.32,88.96,65.22,60.81,C,6.3,Yes,No,PhD,High,2
S11502,Maria,Johnson,student10502@univ.edu,Male,25,CS,60.15,86.45,88.3,55.05,40.61,86.02,82.04,77.14,B,18.9,No,No,High School,High,5
S11503,Ananya,Singh,student10503@univ.edu,Male,25,CS,81.33,82.56,56.13,69.46,44.67,69.63,98.04,69.88,C,12.1,No,No,High School,Medium,8
S11504,Ahmed,Patel,student10504@univ.edu,Male,20,Engineering,97.17,80.11,52.86,83.14,61.97,38.56,54.64,65.39,C,5.4,No,No,High School,Medium,2
S11505,Noah,Singh,student10505@univ.edu,Male,23,CS,91.91,88.67,66.54,76.0,81.5,79.06,66.21,74.94,B,9.0,No,No,Bachelor's,Low,9
S11506,Rahul,Brown,student10506@univ.edu,Male,19,Engineering,77.22,78.34,84.23,54.46,75.3,33.79,91.24,78.45,B,21.7,Yes,Yes,None,Low,9
S11507,Ava,Davis,student10507@univ.edu,Male,18,Business,87.87,81.89,67.26,64.94,87.14,84.42,56.75,70.98,B,27.6,No,No,None,Low,6
S11508,Mia,Singh,student10508@univ.edu,Female,23,Physics,68.85,56.86,51.88,98.28,57.97,98.0,81.9,65.2,C,9.4,No,Yes,Master's,High,5
S11509,Rahul,Williams,student10509@univ.edu,Male,21,Mathematics,82.15,88.52,70.89,56.63,57.22,45.74,56.29,69.6,C,13.2,No,Yes,Master's,High,8
S11510,Sophia,Brown,student10510@univ.edu,Female,19,Mathematics,86.44,61.04,64.41,66.03,99.67,71.03,91.69,71.43,B,16.0,Yes,No,High School,Medium,4
S11511,Noah,Sharma,student10511@univ.edu,Male,24,Engineering,66.75,86.57,81.99,66.49,76.39,36.54,51.32,75.65,B,25.4,Yes,Yes,None,High,5
S11512,Maria,Johnson,student10512@univ.edu,Female,20,Business,97.68,58.92,72.87,85.86,84.76,63.67,80.66,73.69,B,21.4,No,No,High School,High,2
S11513,Noah,Williams,student10513@univ.edu,Female,24,Physics,64.13,75.48,68.1,68.92,55.7,74.65,58.34,67.36,C,25.3,Yes,Yes,Bachelor's,High,2
S11514,Ananya,Smith,student10514@univ.edu,Male,22,CS,66.87,82.44,84.96,96.98,67.8,34.46,83.88,84.25,B,12.1,No,No,PhD,Low,2
S11515,Lucas,Jones,student10515@univ.edu,Male,18,Mathematics,63.71,87.07,47.69,75.32,87.31,43.94,94.83,72.71,B,13.3,Yes,Yes,None,Medium,7
S11516,Arjun,Sharma,student10516@univ.edu,Male,21,Physics,75.86,47.23,75.45,74.77,98.45,78.88,87.95,72.47,B,10.0,No,No,PhD,Medium,2
S11517,Rahul,Sharma,student10517@univ.edu,Male,20,CS,88.51,70.66,62.21,89.13,98.71,36.63,89.44,76.09,B,28.0,No,No,None,Low,1
S11518,Ava,Patel,student10518@univ.edu,Female,25,Business,72.61,59.97,83.71,97.68,96.34,33.89,93.57,82.61,B,19.7,Yes,No,High School,Medium,3
S11519,Ava,Smith,student10519@univ.edu,Male,22,Engineering,76.85,86.5,84.02,75.47,64.64,63.07,65.92,78.7,B,22.0,Yes,Yes,High School,Low,7
S11520,Liam,Davis,student10520@univ.edu,Female,21,Business,95.68,53.78,85.4,68.04,47.91,32.83,73.97,69.43,C,19.2,No,Yes,None,High,4
S11521,Sophia,Sharma,student10521@univ.edu,Male,23,Physics,60.24,75.89,68.52,99.87,46.27,79.35,60.85,71.69,B,10.2,Yes,No,Master's,Low,5
S11522,Sara,Singh,student10522@univ.edu,Male,18,CS,60.75,40.36,50.26,58.78,40.03,80.2,75.18,51.78,F,14.9,Yes,No,None,Low,6
S11523,Arjun,Sharma,student10523@univ.edu,Female,20,Mathematics,64.15,58.36,65.88,99.9,70.64,31.37,60.39,68.76,C,13.9,No,No,Master's,Medium,3
S11524,Liam,Johnson,student10524@univ.edu,Male,19,Mathematics,78.24,77.09,72.48,75.46,90.27,43.74,53.89,73.07,B,26.0,Yes,No,High School,High,5
S11525,Ananya,Davis,student10525@univ.edu,Male,20,Engineering,78.49,70.43,86.06,97.29,73.12,86.86,77.24,81.22,B,5.8,Yes,Yes,PhD,High,8
S11526,Lucas,Brown,student10526@univ.edu,Male,18,Physics,98.23,84.98,81.44,72.09,96.55,64.29,86.04,83.12,B,7.5,Yes,Yes,High School,Medium,5
S11527,Ava,Johnson,student10527@univ.edu,Female,21,Mathematics,68.75,63.33,71.97,90.28,54.45,84.2,94.5,74.18,B,25.5,Yes,No,None,High,4
S11528,John,Smith,student10528@univ.edu,Male,24,Mathematics,84.9,84.55,88.26,77.76,88.61,59.48,76.12,83.97,B,6.3,No,No,High School,High,4
S11529,Sara,Sharma,student10529@univ.edu,Male,21,Engineering,95.34,47.72,55.19,65.87,46.95,94.52,98.5,60.6,C,26.6,No,Yes,PhD,Low,7
S11530,Noah,Singh,student10530@univ.edu,Male,25,Physics,73.85,43.04,50.06,88.6,57.16,92.48,91.76,61.05,C,10.9,Yes,Yes,None,Medium,1
S11531,Ahmed,Williams,student10531@univ.edu,Female,21,Mathematics,87.74,64.33,51.82,79.51,90.24,94.88,52.94,63.11,C,15.5,Yes,Yes,Master's,Low,2
S11532,Ananya,Brown,student10532@univ.edu,Male,20,Physics,84.18,58.59,57.47,88.6,86.95,81.02,94.93,70.99,B,17.4,Yes,Yes,None,Low,7
S11533,Ava,Williams,student10533@univ.edu,Male,24,Engineering,91.51,40.62,94.31,95.96,90.48,71.14,77.21,78.19,B,8.8,No,No,Master's,Low,3
S11534,Arjun,Singh,student10534@univ.edu,Female,21,Business,62.16,54.07,48.3,78.04,59.95,57.15,51.32,55.82,C,18.7,Yes,No,Master's,Low,10
S11535,Liam,Smith,student10535@univ.edu,Male,18,Physics,86.25,58.39,47.22,85.19,47.74,87.18,77.3,60.27,C,10.9,Yes,No,PhD,Medium,3
S11536,Mia,Smith,student10536@univ.edu,Female,22,Engineering,95.95,47.8,73.07,80.88,42.24,72.68,84.71,66.59,C,27.8,Yes,No,Master's,High,5
S11537,John,Jones,student10537@univ.edu,Female,25,Engineering,88.36,66.64,86.93,67.69,91.33,89.08,80.18,78.4,B,13.6,Yes,Yes,None,Low,9
S11538,Arjun,Sharma,student10538@univ.edu,Male,19,CS,83.65,89.82,75.01,92.0,60.68,50.46,62.79,77.99,B,17.3,Yes,No,Bachelor's,High,2
S11539,Ananya,Jones,student10539@univ.edu,Male,19,Engineering,77.28,86.98,46.19,77.7,64.2,95.63,89.42,69.4,C,15.8,No,No,PhD,Low,9
S11540,Ananya,Johnson,student10540@univ.edu,Female,23,Physics,85.62,81.01,43.91,83.69,48.37,43.23,73.06,63.97,C,29.5,No,Yes,None,Medium,4
S11541,Ahmed,Davis,student10541@univ.edu,Male,19,Engineering,98.09,89.62,41.89,92.64,86.57,64.91,66.27,69.56,C,23.9,No,No,Master's,High,3
S11542,Noah,Johnson,student10542@univ.edu,Male,20,Engineering,64.28,75.77,76.95,77.68,92.67,53.09,73.91,77.88,B,24.0,No,No,None,Low,8
S11543,Liam,Smith,student10543@univ.edu,Female,20,Physics,88.67,70.94,54.97,64.71,84.47,30.4,82.64,67.52,C,11.2,No,No,PhD,Medium,3
S11544,Ananya,Brown,student10544@univ.edu,Female,20,Business,86.92,50.28,60.7,87.69,85.31,44.68,68.81,65.82,C,17.6,No,Yes,None,High,9
S11545,Liam,Brown,student10545@univ.edu,Male,23,Business,83.49,80.83,41.3,55.77,49.46,43.35,51.51,55.7,C,28.0,No,Yes,PhD,High,1
S11546,Rahul,Jones,student10546@univ.edu,Female,25,Mathematics,66.49,44.05,65.94,97.06,97.86,77.35,58.92,67.27,C,5.1,No,Yes,High School,High,5
S11547,Rahul,Davis,student10547@univ.edu,Female,20,Mathematics,73.4,46.9,81.53,98.46,45.02,57.79,95.12,73.8,B,23.2,Yes,Yes,High School,High,9
S11548,Emma,Brown,student10548@univ.edu,Female,18,Mathematics,94.79,90.76,62.69,84.68,82.56,74.16,66.29,75.53,B,25.8,No,Yes,High School,Medium,2
S11549,Noah,Johnson,student10549@univ.edu,Female,24,Physics,90.76,64.49,63.15,50.54,90.61,49.88,73.54,65.9,C,15.3,Yes,No,PhD,High,6
S11550,Sara,Smith,student10550@univ.edu,Male,24,CS,87.13,61.46,49.89,93.43,51.01,31.99,59.81,60.91,C,16.4,Yes,No,PhD,Medium,8
S11551,Ahmed,Brown,student10551@univ.edu,Male,19,CS,76.93,83.8,50.72,88.78,45.78,63.16,93.27,70.59,B,15.3,No,Yes,Master's,High,2
S11552,Arjun,Williams,student10552@univ.edu,Male,25,Engineering,98.53,74.71,81.62,75.49,65.79,35.93,56.0,73.55,B,19.3,No,Yes,Bachelor's,High,3
S11553,Ahmed,Williams,student10553@univ.edu,Female,24,Mathematics,84.55,94.16,87.18,92.22,57.2,58.82,55.11,81.87,B,19.5,No,No,Master's,High,4
S11554,Mia,Sharma,student10554@univ.edu,Female,25,Engineering,62.78,64.58,71.14,61.41,86.53,77.24,57.39,67.52,C,29.6,Yes,No,High School,High,8
S11555,Rahul,Johnson,student10555@univ.edu,Female,18,Engineering,81.68,41.45,59.26,98.97,94.14,40.58,92.75,69.28,C,20.5,Yes,Yes,None,Medium,5
S11556,Ahmed,Singh,student10556@univ.edu,Male,22,Mathematics,60.87,81.66,62.71,69.81,62.97,71.76,85.71,71.99,B,21.2,Yes,No,High School,Low,1
S11557,Rahul,Sharma,student10557@univ.edu,Female,22,CS,69.67,78.87,47.45,98.57,68.42,36.39,78.83,69.78,C,19.4,No,No,High School,High,9
S11558,Ahmed,Jones,student10558@univ.edu,Male,24,Mathematics,61.55,40.6,94.79,69.5,54.73,68.34,50.42,66.79,C,5.3,Yes,No,None,High,3
S11559,Lucas,Jones,student10559@univ.edu,Male,24,Physics,64.51,84.14,53.65,75.17,53.42,68.14,75.44,67.75,C,15.0,Yes,Yes,Master's,Medium,10
S11560,Mia,Smith,student10560@univ.edu,Male,21,Engineering,77.33,75.94,86.32,65.97,71.93,89.79,58.4,75.05,B,29.5,No,Yes,None,Medium,10
S11561,Sara,Jones,student10561@univ.edu,Male,19,Physics,90.03,60.14,60.63,60.27,56.07,71.09,50.19,58.43,C,5.6,Yes,Yes,None,Low,4
S11562,John,Jones,student10562@univ.edu,Male,22,CS,99.46,52.95,85.63,80.62,66.76,81.25,52.5,69.85,C,23.9,No,No,None,Medium,10
S11563,Noah,Patel,student10563@univ.edu,Male,22,Mathematics,94.28,55.41,56.59,55.15,91.35,86.55,71.26,61.76,C,14.4,Yes,Yes,Bachelor's,Medium,7
S11564,Liam,Smith,student10564@univ.edu,Male,24,CS,77.1,63.12,63.63,57.29,40.81,83.37,67.19,60.8,C,17.3,Yes,No,High School,High,4
S11565,Noah,Brown,student10565@univ.edu,Female,25,Engineering,72.3,60.99,44.12,68.51,67.79,88.3,66.11,57.66,C,7.2,Yes,No,Master's,Low,7
S11566,Mia,Brown,student10566@univ.edu,Male,19,CS,90.37,60.66,90.34,97.95,92.31,45.87,62.69,80.11,B,24.9,No,No,PhD,Low,9
S11567,Sara,Johnson,student10567@univ.edu,Male,20,Mathematics,77.84,56.38,56.16,78.87,93.7,73.32,81.01,67.1,C,23.7,No,Yes,Bachelor's,High,6
S11568,Sara,Smith,student10568@univ.edu,Male,23,Physics,90.41,90.02,48.92,99.23,59.73,49.71,75.49,71.81,B,11.6,Yes,No,Bachelor's,Medium,6
S11569,Sara,Sharma,student10569@univ.edu,Female,19,Engineering,69.32,93.17,45.72,99.5,77.35,97.1,94.87,76.19,B,21.2,Yes,Yes,Master's,High,10
S11570,Lucas,Sharma,student10570@univ.edu,Female,24,Mathematics,83.59,94.59,68.34,58.94,99.58,52.65,54.37,74.52,B,22.9,Yes,No,High School,Low,5
S11571,Omar,Jones,student10571@univ.edu,Female,21,Mathematics,77.84,61.34,74.74,52.64,81.89,65.24,74.51,68.76,C,27.5,Yes,No,Bachelor's,Medium,4
S11572,Noah,Smith,student10572@univ.edu,Female,18,CS,93.25,69.24,71.81,90.35,64.68,76.99,77.04,74.02,B,17.5,No,No,Bachelor's,Low,4
S11573,Sara,Sharma,student10573@univ.edu,Male,22,CS,99.39,40.96,62.8,96.51,95.69,82.34,79.6,68.21,C,22.3,No,Yes,None,Medium,1
S11574,Omar,Johnson,student10574@univ.edu,Male,24,Business,70.12,66.86,69.48,53.19,91.97,61.97,94.95,72.45,B,14.7,No,No,High School,Low,10
S11575,Omar,Sharma,student10575@univ.edu,Male,22,CS,76.35,53.43,75.44,77.42,94.78,60.05,82.4,73.21,B,22.7,Yes,Yes,High School,Medium,6
S11576,Ahmed,Jones,student10576@univ.edu,Male,18,Mathematics,72.79,88.45,60.95,81.87,76.95,59.5,59.17,72.3,B,19.8,Yes,Yes,High School,High,8
S11577,Rahul,Brown,student10577@univ.edu,Male,20,Engineering,75.02,60.85,67.11,83.86,83.78,59.9,55.99,68.06,C,24.8,No,No,PhD,High,3
S11578,Arjun,Williams,student10578@univ.edu,Male,21,Mathematics,86.78,84.04,57.37,95.46,55.76,50.28,76.82,72.51,B,29.9,Yes,Yes,PhD,High,3
S11579,Arjun,Brown,student10579@univ.edu,Male,18,Engineering,68.09,86.12,40.13,61.88,60.77,75.4,55.69,59.29,C,8.2,Yes,No,Bachelor's,Low,3
S11580,Sophia,Singh,student10580@univ.edu,Male,25,CS,65.85,76.44,46.31,69.91,49.4,56.74,85.7,63.6,C,11.9,No,Yes,High School,Medium,7
S11581,Liam,Brown,student10581@univ.edu,Female,20,Business,84.71,53.67,80.57,88.85,58.62,31.67,56.45,69.27,C,17.3,No,Yes,High School,High,3
S11582,Sara,Jones,student10582@univ.edu,Male,25,Business,75.28,59.01,71.86,58.08,67.4,44.24,99.05,70.21,B,6.2,Yes,Yes,High School,Low,1
S11583,Noah,Singh,student10583@univ.edu,Male,18,CS,60.63,71.03,43.44,90.55,89.18,60.26,91.92,69.25,C,23.5,Yes,Yes,PhD,High,9
S11584,Noah,Johnson,student10584@univ.edu,Female,24,Business,65.42,87.28,88.09,66.14,86.5,92.82,87.28,84.31,B,7.4,Yes,No,Bachelor's,High,1
S11585,Emma,Singh,student10585@univ.edu,Male,24,CS,63.79,94.03,69.77,82.22,94.74,30.52,71.33,80.43,B,19.2,No,Yes,Master's,High,1
S11586,Omar,Brown,student10586@univ.edu,Female,18,Engineering,60.09,74.34,86.8,52.75,88.25,98.43,96.01,80.1,B,18.4,Yes,Yes,None,Medium,10
S11587,John,Davis,student10587@univ.edu,Female,22,CS,94.42,82.39,84.97,69.9,68.54,46.74,52.58,75.56,B,19.9,Yes,No,High School,Low,8
S11588,Rahul,Singh,student10588@univ.edu,Female,25,Mathematics,72.38,67.65,92.95,53.16,92.41,36.07,82.68,79.06,B,13.6,Yes,Yes,Master's,High,9
S11589,Ananya,Jones,student10589@univ.edu,Female,25,Physics,64.01,81.63,78.42,82.01,97.89,31.66,71.73,80.7,B,19.1,Yes,Yes,None,Low,1
S11590,Lucas,Sharma,student10590@univ.edu,Female,21,Physics,74.31,76.82,89.46,84.85,74.16,81.65,55.48,78.98,B,20.7,No,No,None,Low,6
S11591,Mia,Smith,student10591@univ.edu,Male,19,Engineering,76.29,57.53,67.89,90.24,64.75,79.17,79.44,70.07,B,27.9,No,No,PhD,Low,2
S11592,Emma,Jones,student10592@univ.edu,Male,18,Physics,77.79,85.1,86.31,73.21,69.32,53.34,74.78,80.61,B,11.2,No,No,None,Medium,9
S11593,John,Sharma,student10593@univ.edu,Male,20,Engineering,94.33,53.75,54.17,94.78,71.93,37.36,67.29,63.9,C,22.6,No,No,Master's,Medium,7
S11594,Ananya,Brown,student10594@univ.edu,Female,18,Engineering,76.23,63.27,67.43,61.13,65.44,45.07,67.54,65.26,C,18.3,Yes,No,Bachelor's,Low,1
S11595,Arjun,Brown,student10595@univ.edu,Female,24,Business,87.75,74.87,71.65,79.78,70.66,73.02,68.78,73.15,B,27.5,Yes,No,None,Medium,10
S11596,Ananya,Williams,student10596@univ.edu,Female,25,CS,83.62,91.51,62.25,69.73,97.9,81.03,75.94,76.31,B,23.0,Yes,No,Bachelor's,High,2
S11597,Omar,Davis,student10597@univ.edu,Male,24,Business,75.87,81.73,51.53,97.54,67.65,36.5,92.25,73.7,B,27.4,Yes,No,None,Medium,5
S11598,Ava,Brown,student10598@univ.edu,Male,20,Business,89.2,74.63,91.06,81.1,87.48,62.99,86.36,84.4,B,30.0,Yes,Yes,High School,Low,9
S11599,Liam,Williams,student10599@univ.edu,Male,19,Physics,75.3,79.61,48.19,81.75,59.37,90.66,67.98,65.17,C,16.1,Yes,No,Master's,Low,7
S11600,Ava,Davis,student10600@univ.edu,Male,24,Engineering,99.21,51.85,71.06,93.19,58.89,31.07,94.82,71.92,B,20.5,Yes,Yes,PhD,Medium,10
S11601,Sara,Johnson,student10601@univ.edu,Male,21,Business,69.22,55.2,83.98,82.1,83.96,70.41,89.5,77.33,B,25.5,Yes,No,None,Low,1
S11602,John,Singh,student10602@univ.edu,Male,23,Engineering,75.48,89.55,67.79,58.01,53.11,81.37,68.87,70.46,B,11.6,No,Yes,Bachelor's,Low,1
S11603,Emma,Smith,student10603@univ.edu,Male,23,Business,84.19,83.02,46.01,72.46,86.29,93.25,50.68,63.96,C,21.4,No,Yes,High School,Medium,2
S11604,Sara,Patel,student10604@univ.edu,Female,25,Mathematics,83.89,68.48,48.81,87.09,63.57,46.42,92.5,67.5,C,12.7,Yes,Yes,Bachelor's,Low,1
S11605,Sophia,Williams,student10605@univ.edu,Female,22,CS,67.94,57.16,49.96,88.86,50.92,80.17,58.13,58.92,C,10.7,No,No,PhD,High,6
S11606,Ava,Patel,student10606@univ.edu,Male,25,Business,73.7,92.25,90.26,54.26,60.15,54.24,60.58,77.89,B,15.9,Yes,No,Master's,High,1
S11607,John,Brown,student10607@univ.edu,Female,22,Business,89.92,45.46,76.94,63.04,78.55,77.73,86.41,68.57,C,26.5,No,Yes,High School,Low,2
S11608,Sara,Jones,student10608@univ.edu,Female,24,Business,95.98,81.75,66.46,52.21,96.23,72.09,76.73,72.66,B,11.0,No,Yes,Bachelor's,Low,8
S11609,Ahmed,Patel,student10609@univ.edu,Male,19,Engineering,87.37,94.71,58.15,89.98,57.47,64.14,60.66,72.37,B,17.8,Yes,No,High School,Low,2
S11610,Emma,Jones,student10610@univ.edu,Female,19,Mathematics,78.37,42.14,61.0,53.14,67.04,98.61,64.65,56.26,C,17.9,No,No,PhD,Medium,6
S11611,Ava,Smith,student10611@univ.edu,Female,20,Engineering,65.21,48.47,59.55,74.49,82.08,61.97,51.22,60.02,C,11.8,No,Yes,Master's,Low,6
S11612,Ananya,Williams,student10612@univ.edu,Male,20,Business,60.99,90.49,41.6,52.48,57.9,74.26,67.9,61.03,C,6.5,Yes,Yes,Bachelor's,High,4
S11613,Maria,Brown,student10613@univ.edu,Male,19,CS,93.45,78.51,61.8,83.85,56.48,66.95,94.03,73.59,B,7.7,Yes,No,None,Low,5
S11614,Ava,Jones,student10614@univ.edu,Female,19,Physics,93.88,83.37,92.2,75.69,56.49,54.72,81.99,82.41,B,8.5,Yes,Yes,Bachelor's,High,8
S11615,Ava,Sharma,student10615@univ.edu,Female,21,Mathematics,74.07,79.95,71.56,53.14,69.81,66.7,85.04,72.74,B,5.3,Yes,No,Master's,High,8
S11616,Sara,Sharma,student10616@univ.edu,Male,22,Business,77.14,88.76,41.38,83.62,53.39,57.12,94.21,68.69,C,14.1,No,No,Master's,High,4
S11617,Sara,Davis,student10617@univ.edu,Female,23,Engineering,81.82,44.93,57.86,57.08,73.69,62.19,63.23,56.9,C,30.0,No,No,None,High,3
S11618,Ahmed,Johnson,student10618@univ.edu,Male,19,Physics,66.13,85.4,41.97,92.34,68.62,87.97,87.36,69.86,C,19.3,No,Yes,Master's,High,2
S11619,Ananya,Singh,student10619@univ.edu,Female,19,CS,74.86,76.6,85.79,75.17,64.89,40.0,94.81,81.16,B,11.7,No,No,High School,Low,1
S11620,Mia,Smith,student10620@univ.edu,Female,21,Physics,64.94,43.64,81.29,83.75,47.23,67.11,57.63,65.29,C,14.6,No,No,High School,High,8
S11621,Mia,Davis,student10621@univ.edu,Male,24,Engineering,91.31,52.53,41.52,59.67,64.03,46.92,86.11,55.93,C,24.7,No,No,PhD,Medium,6
S11622,Noah,Davis,student10622@univ.edu,Male,20,CS,69.62,54.77,70.8,87.63,97.56,51.04,95.55,75.71,B,9.5,Yes,Yes,High School,High,7
S11623,Noah,Singh,student10623@univ.edu,Female,25,Engineering,61.64,83.59,66.32,53.84,44.27,30.95,65.32,66.41,C,23.4,Yes,Yes,High School,High,8
S11624,Liam,Singh,student10624@univ.edu,Female,20,CS,86.61,94.98,72.67,55.52,98.71,78.51,68.7,77.68,B,11.2,No,Yes,Master's,Low,8
S11625,Lucas,Johnson,student10625@univ.edu,Female,23,CS,68.89,92.59,63.07,74.34,90.21,97.47,50.22,72.93,B,29.8,Yes,Yes,Bachelor's,Low,7
S11626,Sophia,Jones,student10626@univ.edu,Female,23,Mathematics,63.02,86.03,92.27,78.06,73.1,76.83,67.64,82.97,B,9.1,Yes,No,High School,High,4
S11627,Maria,Patel,student10627@univ.edu,Female,18,Mathematics,62.66,88.46,70.1,84.7,59.92,86.49,67.5,75.47,B,5.7,Yes,Yes,Master's,High,7
S11628,Ananya,Brown,student10628@univ.edu,Male,18,CS,73.48,86.77,88.17,96.74,69.97,96.96,74.96,85.3,A,8.8,No,No,PhD,Low,7
S11629,Noah,Jones,student10629@univ.edu,Male,20,Physics,80.08,87.77,83.21,71.7,52.75,70.68,96.56,81.58,B,9.4,No,No,PhD,Low,1
S11630,Rahul,Sharma,student10630@univ.edu,Female,23,Mathematics,93.08,48.1,90.58,84.66,46.55,44.17,96.35,75.53,B,17.7,No,Yes,None,Medium,9
S11631,Liam,Williams,student10631@univ.edu,Male,21,Mathematics,78.14,43.2,44.62,84.58,86.62,90.69,75.14,59.04,C,13.2,Yes,No,Master's,Medium,10
S11632,Mia,Davis,student10632@univ.edu,Male,22,CS,85.02,74.04,41.91,96.94,78.55,30.45,97.98,70.27,B,28.8,No,No,Bachelor's,High,10
S11633,Sophia,Sharma,student10633@univ.edu,Female,21,CS,97.84,88.89,50.15,98.86,85.72,74.85,97.13,77.75,B,14.5,Yes,No,None,High,4
S11634,Ananya,Jones,student10634@univ.edu,Female,21,CS,97.25,73.31,71.86,82.3,85.25,61.14,99.03,79.2,B,7.2,No,Yes,High School,Medium,5
S11635,John,Singh,student10635@univ.edu,Female,19,Business,96.55,76.16,90.05,68.44,89.74,73.12,91.56,83.53,B,13.1,Yes,Yes,Bachelor's,Medium,9
S11636,Omar,Sharma,student10636@univ.edu,Male,25,CS,96.69,90.83,66.12,70.02,74.51,44.01,74.81,75.03,B,27.4,Yes,Yes,None,High,4
S11637,Mia,Singh,student10637@univ.edu,Male,24,Engineering,74.61,80.48,74.27,63.07,71.91,89.68,77.75,74.43,B,22.4,No,No,None,Low,10
S11638,Ava,Smith,student10638@univ.edu,Female,22,Engineering,91.02,42.72,42.82,55.75,49.78,86.8,71.78,49.77,F,9.6,Yes,Yes,Bachelor's,High,4
S11639,Arjun,Singh,student10639@univ.edu,Female,22,Mathematics,81.27,81.98,47.7,67.22,51.66,75.25,56.84,60.96,C,24.5,No,No,PhD,Low,6
S11640,John,Smith,student10640@univ.edu,Female,20,Mathematics,68.31,43.22,90.1,66.66,70.16,37.07,73.97,70.45,B,10.6,No,No,PhD,Low,6
S11641,Noah,Brown,student10641@univ.edu,Female,19,Physics,93.62,79.26,76.48,89.06,57.62,61.76,54.33,73.85,B,6.7,Yes,Yes,PhD,Medium,5
S11642,Rahul,Brown,student10642@univ.edu,Female,24,Mathematics,73.16,85.25,72.87,71.23,98.02,60.95,73.44,78.32,B,29.8,No,Yes,Bachelor's,Medium,8
S11643,Noah,Patel,student10643@univ.edu,Female,21,Business,65.25,54.06,64.93,78.56,48.88,53.02,61.01,62.06,C,26.2,No,Yes,Master's,High,5
S11644,John,Jones,student10644@univ.edu,Female,19,Business,93.38,53.19,63.92,82.58,42.89,91.85,75.55,63.68,C,10.7,No,No,High School,Low,5
S11645,Liam,Williams,student10645@univ.edu,Male,23,Engineering,75.87,89.59,41.36,57.14,51.56,34.21,61.26,59.79,C,25.4,No,Yes,Bachelor's,Medium,9
S11646,Emma,Johnson,student10646@univ.edu,Male,23,CS,81.08,73.3,48.57,63.92,95.05,44.73,95.34,68.72,C,21.6,Yes,Yes,Master's,Medium,5
S11647,Maria,Brown,student10647@univ.edu,Male,22,Business,80.11,49.57,77.05,94.32,49.59,30.43,87.0,71.52,B,20.0,Yes,No,PhD,Low,8
S11648,Sara,Jones,student10648@univ.edu,Male,21,CS,80.12,65.08,67.37,68.73,44.94,84.3,73.39,65.66,C,25.6,Yes,Yes,None,Medium,1
S11649,Rahul,Sharma,student10649@univ.edu,Female,20,Engineering,99.29,49.45,83.64,98.88,83.47,47.22,94.82,79.04,B,24.8,No,No,None,Low,3
S11650,Omar,Singh,student10650@univ.edu,Female,25,CS,77.97,71.49,79.71,56.23,95.62,99.12,66.53,73.75,B,22.9,Yes,Yes,High School,Low,4
S11651,Ava,Davis,student10651@univ.edu,Male,19,Engineering,76.85,41.53,92.73,57.12,44.5,88.6,51.69,63.61,C,22.2,No,No,Master's,High,5
S11652,Sara,Johnson,student10652@univ.edu,Male,18,CS,97.2,62.34,43.76,60.91,96.9,62.58,77.07,61.29,C,8.9,Yes,Yes,PhD,Low,7
S11653,Noah,Williams,student10653@univ.edu,Female,19,CS,96.72,68.44,69.09,78.8,86.04,44.21,97.12,76.28,B,9.4,Yes,Yes,PhD,Medium,9
S11654,Liam,Patel,student10654@univ.edu,Female,21,Physics,67.9,40.68,41.08,71.44,50.98,44.83,99.4,55.27,C,28.2,No,Yes,Master's,High,6
S11655,John,Williams,student10655@univ.edu,Female,22,CS,72.9,58.87,56.07,94.11,45.9,70.89,59.32,61.95,C,24.0,Yes,Yes,None,High,2
S11656,Arjun,Johnson,student10656@univ.edu,Female,21,CS,85.25,61.33,45.4,88.37,44.62,49.16,62.68,58.34,C,19.5,No,Yes,PhD,Medium,6
S11657,Sara,Johnson,student10657@univ.edu,Male,21,CS,80.55,55.39,63.67,71.82,74.41,92.88,57.1,62.91,C,18.9,Yes,Yes,Bachelor's,High,4
S11658,Maria,Davis,student10658@univ.edu,Female,23,Engineering,60.74,78.4,75.22,84.7,68.5,43.08,72.4,76.34,B,5.6,No,No,PhD,Medium,9
S11659,Ahmed,Johnson,student10659@univ.edu,Male,22,Business,75.26,86.12,58.62,79.59,55.67,39.4,76.05,70.96,B,5.9,Yes,No,High School,Low,2
S11660,Omar,Jones,student10660@univ.edu,Male,24,CS,96.18,82.75,94.89,99.66,83.74,84.37,76.4,88.68,A,10.5,Yes,Yes,Bachelor's,Medium,6
